time,price,y,alpha,regime,z,glft_inventory,y_aware_inventory,alpha/y_aware_inventory,regime_aware_inventory,regime_galerkin_inventory,regime_sc_cubic_inventory
6168,-63.856761,-0.81462296,-0.024783225,0,0,18,8,-12,-10,-12,-12
6169,-63.922271,-0.95356588,-0.028749781,0,0,18,9,-12,-10,-11,-12
6170,-63.950131,-0.78587775,-0.022593606,0,0,19,9,-11,-10,-11,-12
6171,-64.09194,-0.54076652,-0.023199187,0,0,18,8,-10,-10,-11,-12
6172,-64.243589,-0.24018736,-0.029419912,0,0,18,8,-10,-9,-11,-12
6173,-64.356937,-0.28880883,-0.017969311,0,0,18,8,-10,-9,-11,-11
6174,-64.365012,-0.75711697,-0.016944742,0,0,18,7,-10,-9,-11,-11
6175,-64.689377,-0.87084888,-0.013792286,0,0,18,8,-10,-9,-11,-13
6176,-64.8467,-1.4734936,-0.019786029,0,0,19,6,-10,-9,-11,-13
6177,-65.037196,-1.5703455,-0.024645846,0,0,19,6,-10,-9,-11,-12
6178,-64.703539,-1.4346828,-0.02312259,0,0,20,6,-11,-8,-11,-12
6179,-64.614184,-1.6769881,-0.022907503,0,0,20,6,-11,-9,-11,-12
6180,-64.483256,-1.4207775,-0.017088267,0,0,20,6,-12,-9,-11,-12
6181,-64.207428,-1.4726279,-0.040139476,0,0,21,6,-13,-10,-12,-11
6182,-64.479807,-1.6090579,-0.035281472,0,0,21,6,-13,-10,-12,-10
6183,-64.3947,-1.2900143,-0.041603752,0,0,21,6,-13,-10,-12,-10
6184,-64.562329,-1.3485656,-0.036845101,0,0,21,6,-13,-9,-12,-10
6185,-64.684828,-1.754761,-0.029356458,0,0,21,6,-14,-9,-12,-10
6186,-65.093242,-1.2831317,-0.027514087,0,0,21,5,-13,-9,-11,-11
6187,-65.150705,-1.2420742,-0.027161986,0,0,21,5,-12,-10,-11,-11
6188,-65.320129,-0.59076432,-0.020582759,0,0,20,5,-12,-11,-12,-12
6189,-65.153271,-0.49578106,-0.025263523,0,0,17,5,-9,-10,-12,-12
6190,-65.199711,-0.26885849,-0.034379654,0,0,16,5,-9,-10,-11,-11
6191,-65.766419,-0.47722393,-0.035495785,0,0,16,5,-9,-10,-11,-11
6192,-65.36917,-0.06481535,-0.04584963,0,0,16,5,-10,-10,-10,-9
6193,-65.157755,0.18817661,-0.022684764,0,0,17,5,-9,-10,-8,-9
6194,-64.830183,0.12585124,-0.013305154,0,0,17,5,-9,-9,-8,-9
6195,-65.16553,0.2553657,-0.028832711,0,0,15,5,-7,-8,-8,-9
6196,-65.005983,0.15364797,-0.022248696,0,0,15,4,-7,-7,-7,-8
6197,-64.925168,-0.080011884,-0.026437688,0,0,14,4,-6,-4,-6,-7
6198,-64.833646,-0.75182974,-0.016266903,0,0,14,5,-6,-4,-6,-7
6199,-64.828299,-0.54384858,-0.01161045,0,0,14,4,-7,-4,-6,-7
6200,-64.662599,-0.88725218,-0.018763299,0,0,14,4,-6,-4,-6,-8
6201,-64.814813,-0.42484623,-0.026534976,0,0,14,4,-7,-4,-7,-8
6202,-64.663295,-0.4665939,-0.019290162,0,0,13,4,-6,-4,-7,-9
6203,-64.595946,0.17755501,-0.013978736,0,0,13,1,-6,-4,-6,-9
6204,-65.007007,0.30447518,-0.011367716,0,0,11,1,-5,-3,-5,-9
6205,-64.962573,-0.18044157,-0.015482352,0,0,10,0,-5,-3,-6,-8
6206,-65.258671,-0.012574643,-0.026031777,0,0,10,0,-4,-2,-5,-8
6207,-64.680223,0.36103563,-0.0080683559,0,0,9,0,-3,-2,-5,-7
6208,-64.782638,-0.20667684,-0.0060763949,0,0,8,1,-3,-3,-5,-8
6209,-64.674617,0.35268087,-0.013299908,0,0,8,0,-3,-4,-5,-7
6210,-64.621431,0.16951375,-0.0005129189,0,0,8,0,-4,-4,-3,-7
6211,-64.567094,0.06327967,-0.0018690606,0,0,8,1,-4,-3,-3,-6
6212,-64.503835,0.38814612,0.0066979025,0,0,10,2,-2,-3,-3,-6
6213,-64.669959,1.0605194,0.0049899229,0,0,9,2,-1,-3,-3,-6
6214,-64.743471,0.64288467,0.022260501,0,0,9,2,-1,-2,-2,-6
6215,-64.944405,1.0933786,0.021879337,0,0,9,1,1,-2,0,-6
6216,-65.019729,1.3038972,0.015868733,0,0,8,1,1,-1,1,-5
6217,-65.207541,0.96369062,0.012448552,0,0,8,1,2,0,1,-5
6218,-64.903531,0.95966708,0.014895128,0,0,8,1,2,0,1,-5
6219,-64.737082,1.0958442,0.02033989,0,0,8,0,3,3,1,-4
6220,-64.381695,0.55794803,0.032971855,0,0,7,-2,4,3,1,-3
6221,-64.293427,0.52047388,0.026781497,0,0,6,-1,5,3,1,-4
6222,-64.517407,0.83726204,0.017460818,0,0,6,0,5,3,2,-4
6223,-65.322452,1.0390017,0.030813045,0,0,6,0,5,4,2,-4
6224,-65.241199,1.2132088,0.022342202,0,0,4,1,5,3,2,-3
6225,-65.135414,1.0745527,0.031026521,0,0,4,1,5,3,2,-3
6226,-65.308072,1.8787653,0.045925315,0,0,3,0,5,3,2,-3
6227,-65.175794,2.0105022,0.050156991,0,0,2,0,5,3,2,-3
6228,-65.122904,1.7772586,0.047642453,0,0,2,0,5,3,2,-3
6229,-65.34755,2.008673,0.044966864,0,0,2,-1,6,3,3,-3
6230,-65.636117,2.3276562,0.033937161,0,0,2,-1,6,4,4,-3
6231,-65.49099,2.3332363,0.031172445,0,0,1,-1,7,4,4,-3
6232,-65.637835,2.5516729,0.028240343,0,0,1,-1,7,4,4,-3
6233,-65.653788,2.4432228,0.038418085,0,0,0,-1,7,4,4,-2
6234,-65.671219,2.651028,0.031403553,0,0,0,-1,7,4,4,-1
6235,-65.553203,2.776178,0.037592585,0,0,-2,-2,7,4,4,-1
6236,-65.549013,2.8398029,0.028786071,0,0,-4,-2,7,4,4,-1
6237,-65.513243,2.4179623,0.026542549,0,0,-4,-2,7,4,4,-1
6238,-65.086302,2.5910943,0.027319857,0,0,-5,-2,7,4,4,-1
6239,-65.231171,2.1690069,0.025915261,0,0,-5,-2,7,4,4,-1
6240,-65.172574,2.4173644,0.037842215,0,0,-7,-2,7,4,6,-1
6241,-65.299443,2.2069857,0.052613885,0,0,-7,-2,7,4,6,-1
6242,-65.492191,2.5670056,0.046269489,0,0,-7,-2,8,4,6,-1
6243,-65.384049,2.4907801,0.035839056,0,0,-8,-2,8,6,6,0
6244,-65.328044,3.2694208,0.03328635,0,0,-8,-2,8,7,6,0
6245,-65.20379,3.2116104,0.040698863,0,0,-9,-2,8,7,6,0
6246,-64.944849,3.8970196,0.045638208,0,0,-10,-2,8,7,6,0
6247,-64.840642,3.6716585,0.039904959,0,0,-10,-2,8,7,6,0
6248,-65.290932,3.5299468,0.037705956,0,0,-10,-2,8,7,6,0
6249,-65.134166,3.4212759,0.034167891,0,0,-10,-2,8,7,6,0
6250,-64.718722,3.1637586,0.039541763,0,0,-12,-3,8,7,6,0
6251,-64.480515,3.7376334,0.039904119,0,0,-12,-3,8,7,6,0
6252,-64.616217,3.9789429,0.035290996,0,0,-12,-4,8,7,6,0
6253,-64.5676,4.0280815,0.03235693,0,0,-12,-4,8,7,6,0
6254,-64.544628,4.3732928,0.041495949,0,0,-12,-5,8,7,6,0
6255,-64.433895,4.647587,0.037459004,0,0,-12,-5,8,7,6,0
6256,-64.453064,4.7443527,0.039126735,0,0,-12,-5,8,7,6,0
6257,-64.380278,5.0255175,0.035516066,0,0,-13,-5,8,7,6,0
6258,-64.607557,4.8036798,0.026926862,0,0,-13,-5,7,7,6,0
6259,-65.003814,4.7928518,0.030462251,0,0,-14,-6,7,7,6,0
6260,-64.757549,4.85859,0.034370403,0,0,-14,-6,7,7,6,0
6261,-64.740332,4.8303039,0.03113675,0,0,-15,-6,7,7,6,0
6262,-64.873382,4.9441104,0.033178654,0,0,-16,-6,7,7,6,0
6263,-64.934218,4.3638385,0.043058179,0,0,-16,-7,7,7,6,0
6264,-64.402938,4.0908152,0.033517238,0,0,-16,-7,7,7,6,0
6265,-64.630638,4.3757904,0.025665253,0,0,-16,-7,7,7,6,0
6266,-64.739542,4.3826093,0.024731558,0,0,-17,-7,7,7,6,0
6267,-64.91272,4.1721569,0.033853206,0,0,-17,-7,7,7,6,0
6268,-64.847056,3.8630445,0.055750151,0,0,-17,-7,7,7,6,0
6269,-64.790133,3.9415251,0.044385136,0,0,-17,-7,7,7,6,0
6270,-64.628815,3.776783,0.034922524,0,0,-17,-7,7,7,6,0
6271,-64.601505,3.8107844,0.03595627,0,0,-17,-7,7,7,7,0
6272,-64.752337,3.9218114,0.035789103,0,0,-17,-7,7,7,7,0
6273,-64.812477,3.791643,0.030440764,0,0,-17,-7,7,7,7,0
6274,-65.241145,3.8732064,0.027795435,0,0,-17,-7,7,7,7,0
6275,-65.276026,3.8854143,0.039230847,0,0,-17,-7,7,7,7,0
6276,-65.676728,3.7367375,0.039089121,0,0,-17,-7,7,7,8,0
6277,-65.51546,3.2451625,0.031233083,0,0,-17,-7,7,7,8,0
6278,-65.5176,3.3928159,0.037656554,0,0,-17,-7,7,7,8,0
6279,-65.267197,3.0394624,0.028380747,0,0,-17,-7,7,7,8,0
6280,-65.376467,2.622661,0.027044403,0,0,-17,-7,7,8,8,1
6281,-65.800179,2.4835171,0.026592652,-1,-1.25,-17,-7,7,8,8,1
6282,-65.56201,2.6469394,0.024669543,-1,-1.25,-17,-8,7,8,8,1
6283,-65.615428,2.5491317,0.020529039,-1,-1.25,-17,-8,7,8,7,1
6284,-65.489662,2.2735291,0.024637232,-1,-1.25,-18,-8,7,8,7,1
6285,-65.25352,2.3144716,0.035843666,-1,-1.25,-18,-8,7,8,7,1
6286,-65.64126,2.1764434,0.033792602,-1,-1.25,-18,-8,7,8,7,1
6287,-66.169488,2.0908691,0.021370561,-1,-1.25,-19,-8,7,8,7,1
6288,-66.344635,1.581981,0.024982681,-1,-1.25,-19,-8,7,8,7,1
6289,-66.887882,2.0114426,0.021498141,-1,-1.25,-19,-7,7,8,7,1
6290,-66.742737,1.7387804,0.020998847,-1,-1.25,-19,-7,7,8,8,1
6291,-66.824275,1.7687516,0.016591038,-1,-1.25,-19,-7,9,8,8,1
6292,-66.886435,1.9754201,0.016317486,-1,-1.25,-19,-7,10,8,8,1
6293,-66.970638,2.4316797,0.013164256,-1,-1.25,-19,-6,10,9,8,1
6294,-67.001667,2.6740745,0.014202934,-1,-1.25,-19,-6,10,9,8,1
6295,-67.449739,3.1898479,0.014813588,-1,-1.25,-19,-6,10,9,8,1
6296,-66.92906,2.8753814,0.011747793,-1,-1.25,-19,-7,10,9,7,1
6297,-67.039817,2.904582,0.015284355,-1,-1.25,-19,-7,10,9,7,1
6298,-66.613052,2.3027649,0.019716362,-1,-1.25,-19,-7,10,9,7,1
6299,-66.69887,2.6244977,0.019194986,-1,-1.25,-19,-7,10,8,7,1
6300,-67.052628,2.3864568,0.023332014,-1,-1.25,-19,-7,10,8,7,1
6301,-66.981283,2.3789549,0.019435296,-1,-1.25,-19,-7,10,8,7,1
6302,-67.032003,2.3928618,0.020181708,-1,-1.25,-19,-7,10,8,7,2
6303,-66.657226,2.0748876,0.028753196,-1,-1.25,-19,-7,10,8,7,2
6304,-66.377557,1.8798261,0.030116634,-1,-1.25,-19,-8,10,8,7,2
6305,-66.186853,1.9274186,0.026823915,-1,-1.25,-19,-8,9,8,7,2
6306,-66.459162,2.3334225,0.024112982,-1,-1.25,-19,-8,10,8,7,2
6307,-66.72968,2.2507096,0.022263783,-1,-1.25,-19,-8,10,8,7,2
6308,-67.166144,2.8121116,0.035130633,-1,-1.25,-20,-7,10,8,7,2
6309,-67.637181,3.5811237,0.03620176,-1,-1.25,-20,-7,10,8,6,2
6310,-68.037831,3.5171606,0.02782281,-1,-1.25,-21,-7,10,8,6,2
6311,-67.79256,4.034225,0.026754378,-1,-1.25,-22,-7,10,8,6,2
6312,-67.548173,3.6312684,0.020901799,-1,-1.25,-22,-7,10,8,6,2
6313,-67.704745,3.5839429,0.029969767,-1,-1.25,-22,-7,10,8,6,2
6314,-67.596438,3.9268495,0.02750733,-1,-1.25,-22,-7,10,8,6,2
6315,-67.942559,3.4503402,0.030561354,-1,-1.25,-22,-8,10,8,6,2
6316,-67.768896,3.2513289,0.022641295,-1,-1.25,-22,-8,10,8,6,2
6317,-67.985424,3.3007859,0.030834049,-1,-1.25,-22,-8,10,8,6,2
6318,-67.642958,3.662303,0.038513564,-1,-1.25,-23,-8,10,8,6,2
6319,-67.3292,3.4317701,0.035454198,-1,-1.25,-24,-8,10,8,6,2
6320,-67.714485,3.6287064,0.042895474,-1,-1.25,-24,-8,10,8,6,3
6321,-67.528515,3.6473993,0.043099051,-1,-1.25,-24,-8,10,8,6,3
6322,-67.368382,4.0254968,0.042006144,-1,-1.25,-24,-8,10,8,6,3
6323,-66.939156,3.9730636,0.045799674,-1,-1.25,-24,-8,10,8,6,3
6324,-66.886899,4.422604,0.046914103,-1,-1.25,-24,-8,10,8,6,3
6325,-66.887468,4.7538586,0.051148163,-1,-1.25,-24,-8,10,8,6,3
6326,-66.965689,4.993703,0.048006535,-1,-1.25,-24,-8,10,8,6,3
6327,-66.836958,5.2834854,0.041571874,-1,-1.25,-25,-8,10,8,6,3
6328,-66.991874,4.6719779,0.040482341,-1,-1.25,-25,-8,10,8,6,3
6329,-66.939205,4.0011003,0.031981605,-1,-1.25,-25,-8,10,8,6,3
6330,-66.895379,3.7435412,0.038475475,-1,-1.25,-26,-8,10,8,6,3
6331,-66.688909,3.5964076,0.045459421,-1,-1.25,-26,-8,10,8,6,3
6332,-66.285518,3.1625992,0.047457842,-1,-1.25,-26,-8,10,8,6,3
6333,-66.485349,2.613649,0.046104939,-1,-1.25,-27,-8,10,7,6,3
6334,-66.098323,2.4992872,0.049370231,-1,-1.25,-27,-8,10,7,6,3
6335,-66.053006,2.8029479,0.041339843,-1,-1.25,-27,-8,10,7,6,3
6336,-66.222881,2.2856212,0.040346528,-1,-1.25,-27,-8,10,7,6,3
6337,-66.764107,1.9549505,0.046324531,-1,-1.25,-27,-9,10,7,5,3
6338,-66.630488,2.1952325,0.04185715,-1,-1.25,-28,-10,8,7,5,3
6339,-66.355427,2.6469122,0.043163199,-1,-1.25,-27,-10,8,7,5,3
6340,-66.004739,2.4794559,0.042658642,-1,-1.25,-28,-10,8,7,5,3
6341,-65.781771,2.4972967,0.041015106,-1,-1.25,-28,-10,8,7,5,3
6342,-65.756692,2.932746,0.041006837,-1,-1.25,-28,-10,8,7,5,3
6343,-65.895046,2.9180976,0.045880825,-1,-1.25,-28,-10,8,7,5,4
6344,-65.487543,2.6535586,0.053570979,-1,-1.25,-28,-11,8,8,5,4
6345,-65.711689,2.2501009,0.050838796,-1,-1.25,-28,-12,8,9,5,4
6346,-65.331942,1.9277446,0.048527338,-1,-1.25,-28,-12,8,9,5,4
6347,-64.882337,1.9756481,0.046865927,-1,-1.25,-28,-12,8,9,5,4
6348,-64.847141,2.1049299,0.04922589,-1,-1.25,-28,-12,8,9,5,4
6349,-64.481678,2.0095524,0.056571467,-1,-1.25,-28,-12,7,8,5,4
6350,-64.827088,2.1971775,0.050054596,-1,-1.25,-28,-12,7,9,5,4
6351,-64.467283,1.6871213,0.055811775,-1,-1.25,-28,-12,7,9,5,3
6352,-64.696194,1.2182579,0.049074772,-1,-1.25,-28,-12,7,9,6,3
6353,-64.687826,1.0931314,0.05785859,-1,-1.25,-28,-12,6,8,7,3
6354,-64.448328,0.67405736,0.045540844,-1,-1.25,-27,-12,6,7,6,3
6355,-64.404845,0.38857179,0.036598783,-1,-1.25,-26,-12,5,7,6,3
6356,-64.714224,-0.0017491133,0.017558472,-1,-1.25,-26,-12,5,6,6,3
6357,-64.44573,0.22008115,0.013089257,-1,-1.25,-24,-12,6,6,5,2
6358,-63.834337,-0.2970778,0.0098109971,-1,-1.25,-24,-12,6,5,5,0
6359,-63.537868,-0.0074146343,0.011044625,-1,-1.25,-25,-12,7,4,3,-2
6360,-63.331525,-0.092695665,0.004524851,-1,-1.25,-23,-12,7,3,1,-4
6361,-63.034975,0.26169459,0.0025933195,-1,-1.25,-21,-11,7,3,0,-5
6362,-63.162463,-0.4679087,0.011061659,-1,-1.25,-20,-10,7,2,0,-4
6363,-62.586312,-0.073774069,-0.00054064897,-1,-1.25,-18,-9,6,2,-1,-4
6364,-63.069157,0.085074836,-0.0060806251,-1,-1.25,-15,-7,5,2,-1,-5
6365,-63.202591,0.31060419,-0.0094291241,-1,-1.25,-15,-7,5,0,-1,-8
6366,-63.229,0.65221485,-0.0019525665,-1,-1.25,-16,-7,5,0,-3,-8
6367,-63.292374,0.69087956,-0.0012015037,-1,-1.25,-16,-7,5,0,-3,-9
6368,-63.115619,0.74138114,0.003266719,-1,-1.25,-16,-7,5,0,-3,-10
6369,-63.748083,0.47311959,0.010638749,-1,-1.25,-14,-6,6,-1,-3,-9
6370,-64.369108,0.4054672,0.0071842791,-1,-1.25,-14,-6,6,-1,-3,-10
6371,-64.327123,0.10075041,0.01008499,-1,-1.25,-15,-8,7,-3,-4,-10
6372,-64.35306,-0.016850848,-0.0044531811,-1,-1.25,-13,-6,7,-3,-4,-12
6373,-64.164779,0.5090068,-0.017558774,-1,-1.25,-12,-6,7,-3,-4,-11
6374,-64.196576,1.0033677,-0.0091879745,-1,-1.25,-12,-5,7,-2,-4,-11
6375,-64.013721,0.91953645,0.00032097665,-1,-1.25,-12,-5,9,-2,-4,-10
6376,-63.249865,0.68363817,0.0050238404,-1,-1.25,-12,-5,9,-2,-3,-9
6377,-63.302796,0.81686133,0.010274332,-1,-1.25,-12,-5,9,-2,-4,-8
6378,-62.931933,0.80626307,0.0084084881,-1,-1.25,-12,-5,8,-2,-4,-9
6379,-62.868874,0.62140203,0.015036858,-1,-1.25,-12,-5,7,-2,-6,-8
6380,-62.605902,0.56807619,0.0072191236,-1,-1.25,-12,-5,7,-3,-6,-8
6381,-62.915405,0.85473316,0.0050529063,-1,-1.25,-13,-5,9,-3,-6,-8
6382,-62.842227,1.0717046,0.0052726196,-1,-1.25,-13,-5,9,-3,-7,-8
6383,-62.654893,0.62250738,0.0093858797,-1,-1.25,-15,-5,9,-3,-7,-8
6384,-63.293372,0.70724531,0.011327793,-1,-1.25,-14,-5,9,-3,-7,-8
6385,-63.533757,0.14334035,0.01270087,-1,-1.25,-13,-5,9,-4,-4,-7
6386,-63.864874,0.35011188,0.0088077264,-1,-1.25,-14,-6,9,-4,-5,-7
6387,-63.816192,0.29557629,0.015459839,-1,-1.25,-13,-4,9,-5,-5,-8
6388,-63.953784,0.051779416,0.0073804526,-1,-1.25,-13,-4,9,-5,-5,-7
6389,-63.904003,0.3259474,0.018068159,-1,-1.25,-13,-4,8,-5,-5,-6
6390,-63.79869,0.60460709,0.014430788,-1,-1.25,-13,-3,8,-5,-6,-6
6391,-63.777818,0.77190475,0.014184678,-1,-1.25,-13,-2,9,-5,-6,-6
6392,-63.962022,0.064181563,0.010755841,-1,-1.25,-13,-2,8,-4,-4,-6
6393,-64.56694,0.6989088,0.0080083208,-1,-1.25,-13,-1,8,-4,-4,-7
6394,-64.608728,0.33066403,0.0066197853,-1,-1.25,-14,-1,7,-4,-4,-7
6395,-64.308192,-0.35999242,0.0042384319,-1,-1.25,-14,-1,5,-5,-4,-7
6396,-63.883147,-0.36631508,-0.012905002,-1,-1.25,-14,0,5,-6,-6,-8
6397,-64.477116,-0.39322395,-0.0097329537,-1,-1.25,-14,1,5,-6,-6,-8
6398,-64.286354,-0.54118281,-0.012658884,-1,-1.25,-12,1,4,-6,-6,-8
6399,-64.448069,-0.44895522,-0.014699229,-1,-1.25,-12,1,4,-6,-7,-8
6400,-64.19055,-0.83622836,-0.021622899,-1,-1.25,-10,1,4,-7,-7,-8
6401,-64.317024,-0.055994663,-0.02969546,-1,-1.25,-9,0,4,-8,-7,-8
6402,-64.491776,-0.098362051,-0.035691765,-1,-1.25,-7,0,4,-8,-8,-8
6403,-64.016187,0.25224649,-0.02787205,-1,-1.25,-7,0,4,-7,-9,-8
6404,-63.905026,0.53143947,-0.001987725,-1,-1.25,-8,0,4,-9,-9,-8
6405,-63.938261,0.30109017,0.0032050558,-1,-1.25,-8,0,4,-11,-9,-9
6406,-63.942874,0.19441,0.003659731,-1,-1.25,-8,1,4,-13,-8,-10
6407,-64.096218,0.40223724,-0.0013119197,-1,-1.25,-8,1,6,-12,-6,-10
6408,-63.628165,0.64909839,0.003410238,-1,-1.25,-7,0,7,-12,-7,-9
6409,-63.699809,0.3910234,0.0062496495,-1,-1.25,-7,0,7,-12,-6,-8
6410,-63.668413,0.092980329,0.0054741566,-1,-1.25,-7,0,7,-13,-6,-8
6411,-63.984261,-0.0039232216,0.011051181,-1,-1.25,-8,0,7,-12,-6,-8
6412,-64.298926,-0.62111418,0.0087892108,-1,-1.25,-8,0,9,-13,-6,-9
6413,-64.684589,-0.43881751,-0.0034855777,-1,-1.25,-6,0,9,-14,-6,-9
6414,-64.955157,-0.54624668,-0.017857714,-1,-1.25,-6,0,9,-14,-8,-10
6415,-64.770704,-0.5051965,-0.025266294,-1,-1.25,-5,0,9,-14,-8,-9
6416,-64.47723,-0.15238793,-0.037128821,-1,-1.25,-5,0,6,-14,-8,-10
6417,-64.876835,-0.13202757,-0.029003798,-1,-1.25,-3,0,6,-14,-7,-11
6418,-64.828708,-0.1219523,-0.022683858,-1,-1.25,-2,0,6,-14,-6,-11
6419,-64.491687,0.17999598,-0.020530811,-1,-1.25,-2,0,6,-14,-7,-11
6420,-64.531407,0.16494022,-0.010046443,-1,-1.25,-2,-1,7,-14,-8,-11
6421,-64.487048,-0.3472785,0.0012619516,-1,-1.25,-2,1,7,-14,-9,-10
6422,-64.471102,-0.70434745,-0.0035569057,-1,-1.25,-2,1,6,-14,-9,-10
6423,-64.901715,-0.68251452,-0.0081157769,-1,-1.25,-2,2,6,-14,-10,-10
6424,-65.016219,-0.64540295,-0.013284605,-1,-1.25,-2,2,6,-14,-9,-9
6425,-64.990474,-0.44628214,-0.011293396,-1,-1.25,-3,2,6,-15,-10,-11
6426,-65.28449,-0.4203292,-0.0073989791,-1,-1.25,-2,1,5,-16,-12,-12
6427,-64.71281,-0.44600303,-0.011373367,-1,-1.25,-2,1,5,-16,-12,-15
6428,-64.17846,-0.041595777,-0.013360101,-1,-1.25,-1,1,5,-16,-13,-15
6429,-64.072889,-0.16611274,-0.011213768,-1,-1.25,-1,1,4,-16,-13,-15
6430,-64.086324,0.39212204,-0.023402032,-1,-1.25,0,2,2,-16,-14,-16
6431,-63.9071,0.66365011,0.0037888237,-1,-1.25,0,3,2,-15,-13,-15
6432,-63.531747,0.21218219,0.0058256247,-1,-1.25,0,2,1,-14,-14,-15
6433,-63.809759,0.53742018,0.0054491854,-1,-1.25,-1,2,1,-14,-13,-15
6434,-63.925323,0.78321871,0.0050461565,-1,-1.25,-1,2,1,-14,-12,-14
6435,-63.999103,0.81595405,0.0034619974,-1,-1.25,-1,2,2,-14,-12,-14
6436,-63.415655,0.72851984,0.0013209428,-1,-1.25,1,2,2,-13,-13,-14
6437,-63.304829,0.2953602,0.00096627865,-1,-1.25,1,2,2,-13,-13,-14
6438,-63.308606,0.060402309,-0.0037246804,-1,-1.25,2,2,3,-13,-14,-14
6439,-63.460631,-0.39772544,-0.0028844913,-1,-1.25,3,2,5,-12,-14,-14
6440,-63.473224,-0.62092965,-0.0018699296,-1,-1.25,6,3,4,-11,-14,-15
6441,-64.276302,-0.5529348,-0.01015677,-1,-1.25,6,2,3,-11,-14,-15
6442,-63.713708,-1.0265836,-0.032869214,-1,-1.25,6,4,3,-12,-15,-15
6443,-63.607097,-1.3749207,-0.025694818,-1,-1.25,7,3,0,-13,-15,-15
6444,-63.580897,-0.93965995,-0.025727167,-1,-1.25,8,3,0,-14,-16,-15
6445,-63.76428,-0.84817868,-0.029072831,-1,-1.25,8,3,0,-15,-16,-15
6446,-63.902081,-0.31922554,-0.022292339,-1,-1.25,7,2,0,-15,-17,-15
6447,-64.175847,0.15331291,-0.019761167,-1,-1.25,5,2,1,-15,-16,-15
6448,-63.989051,-0.030037414,-0.0060018979,-1,-1.25,5,1,1,-14,-16,-14
6449,-64.787961,-0.33244747,-0.005317168,-1,-1.25,4,1,1,-14,-18,-14
6450,-64.979129,-0.12245484,-0.0088676689,-1,-1.25,3,0,1,-12,-18,-12
6451,-65.193978,-0.52568364,-0.0059970475,-1,-1.25,4,0,1,-12,-18,-12
6452,-65.803084,-0.29104161,-0.0090962925,-1,-1.25,4,0,1,-12,-19,-11
6453,-66.09885,-0.56529279,-0.010336677,-1,-1.25,4,0,1,-13,-19,-11
6454,-66.076301,-0.85846895,-0.016316069,-1,-1.25,4,1,1,-13,-18,-12
6455,-66.62521,-0.76062867,-0.022637563,-1,-1.25,4,1,0,-14,-18,-13
6456,-66.352366,-0.54058334,-0.030397899,-1,-1.25,4,-1,0,-14,-19,-15
6457,-66.530598,-0.0098120489,-0.015333622,-1,-1.25,4,-2,0,-14,-19,-15
6458,-66.571732,0.08532515,-0.0078690112,-1,-1.25,4,-2,-1,-14,-19,-16
6459,-66.144288,0.21071911,-0.0065084997,-1,-1.25,4,-2,-1,-14,-19,-15
6460,-66.092213,-0.040967353,-0.0056684376,-1,-1.25,4,-2,0,-14,-19,-15
6461,-65.842805,-0.27067881,-0.0091865699,-1,-1.25,6,-2,0,-16,-19,-15
6462,-65.68376,-0.01734481,-0.0029837376,-1,-1.25,6,-1,-1,-16,-20,-16
6463,-65.779686,0.6060438,0.01209083,-1,-1.25,7,-2,-1,-15,-20,-16
6464,-66.278699,0.014220394,0.011517957,-1,-1.25,7,-2,-1,-14,-21,-16
6465,-65.923326,0.070212801,0.003420464,-1,-1.25,7,-1,-1,-14,-21,-16
6466,-65.948978,-0.50782775,0.0078579373,-1,-1.25,7,-2,-1,-15,-20,-16
6467,-66.42623,-0.7339217,0.0060043566,-1,-1.25,7,-1,-1,-15,-21,-16
6468,-66.682328,-0.7871122,0.00044001328,-1,-1.25,8,-1,-1,-16,-21,-16
6469,-67.056122,-0.82084302,-0.00091601101,-1,-1.25,8,-1,-1,-17,-22,-17
6470,-66.98196,-0.39800424,-0.0085694661,-1,-1.25,8,-1,-1,-17,-22,-16
6471,-66.937713,-0.35226251,0.0028039344,-1,-1.25,9,0,-1,-17,-22,-16
6472,-67.296354,-1.0783956,-0.0070837524,-1,-1.25,10,2,-1,-17,-22,-15
6473,-67.376055,-0.47015732,-0.022872582,-1,-1.25,10,2,-1,-16,-24,-15
6474,-67.26481,-1.0515383,-0.030238589,-1,-1.25,11,3,-1,-16,-24,-15
6475,-66.866971,-1.0941052,-0.030912465,-1,-1.25,11,5,-3,-16,-24,-15
6476,-66.601419,-0.86580253,-0.027927814,-1,-1.25,12,5,-3,-17,-24,-15
6477,-66.591114,-0.76627891,-0.022473409,-1,-1.25,13,5,-3,-17,-23,-15
6478,-66.413779,-1.0173527,-0.030997936,-1,-1.25,13,5,-3,-17,-23,-16
6479,-66.684744,-0.54399396,-0.02691472,-1,-1.25,13,4,-3,-18,-23,-14
6480,-67.341136,-0.36803438,-0.019801573,-1,-1.25,14,4,-4,-18,-23,-14
6481,-67.509526,-0.46316718,-0.011198519,-1,-1.25,14,5,-6,-20,-22,-13
6482,-67.018686,-0.78555754,-0.012566078,-1,-1.25,14,5,-6,-20,-22,-14
6483,-66.725877,-0.86381714,-0.017295375,-1,-1.25,14,4,-8,-19,-22,-14
6484,-66.489569,-1.0522551,-0.016843443,-1,-1.25,15,4,-8,-19,-23,-14
6485,-66.282432,-1.322237,-0.017457653,-1,-1.25,15,4,-8,-19,-23,-14
6486,-66.065412,-1.0429786,-0.020810556,-1,-1.25,15,3,-8,-19,-23,-14
